onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.034	1.8	no_response	n/a	1.0	n/a	c	BL
5.839	1.8	no_response	n/a	1.0	n/a	l	TR
7.645	2.0	2-back	1.0	1.0	0.62	v	BL
9.651	2.0	2-back	1.0	1.0	0.539	p	TR
11.657	2.0	2-back	0.0	1.0	0.585	r	TL
13.664	2.0	2-back	0.0	1.0	0.618	t	BR
15.67	2.0	2-back	1.0	1.0	0.622	n	TL
17.676	2.0	2-back	0.0	1.0	0.614	s	TR
19.682	2.0	2-back	0.0	1.0	0.631	f	BL
21.689	2.0	2-back	1.0	1.0	0.6	x	TR
23.695	2.0	2-back	0.0	1.0	0.584	v	BR
25.701	2.0	2-back	0.0	1.0	0.585	p	TL
27.707	2.0	2-back	1.0	1.0	0.435	f	BR
29.714	2.0	2-back	1.0	1.0	0.613	n	TL
31.72	2.0	2-back	0.0	1.0	0.621	x	TR
33.726	2.0	2-back	1.0	1.0	0.53	t	TL
35.732	2.0	2-back	0.0	1.0	0.61	s	BL
37.739	2.0	2-back	0.0	1.0	0.761	l	TR
39.745	2.0	2-back	1.0	1.0	0.56	f	BL
41.751	2.0	2-back	1.0	1.0	0.558	c	TR
43.757	2.0	2-back	0.0	1.0	0.551	r	TL
45.764	2.0	2-back	1.0	1.0	0.586	g	TR
47.77	2.0	2-back	0.0	1.0	0.541	s	BL
49.776	2.0	2-back	0.0	1.0	0.558	r	BR
51.783	2.0	2-back	1.0	1.0	0.636	v	BL
53.789	2.0	2-back	0.0	0.0	0.768	p	BL
55.795	2.0	2-back	0.0	1.0	0.612	t	TL
57.801	2.0	2-back	1.0	1.0	0.491	x	BL
59.808	2.0	2-back	0.0	1.0	0.526	z	BR
61.814	2.0	2-back	0.0	1.0	0.538	t	TR
63.82	2.0	2-back	0.0	1.0	0.526	g	TL
65.826	2.0	2-back	1.0	1.0	0.461	c	TR
67.833	2.0	2-back	0.0	1.0	0.55	p	BL
69.839	2.0	2-back	0.0	1.0	0.504	s	BR
71.845	2.0	2-back	0.0	1.0	0.463	v	TL
73.851	2.0	2-back	1.0	1.0	0.428	n	BR
75.858	2.0	2-back	0.0	1.0	0.422	c	BL
77.864	2.0	2-back	0.0	1.0	0.455	l	TL
79.87	2.0	2-back	0.0	1.0	0.563	x	BR
81.876	2.0	2-back	1.0	1.0	0.407	z	TL
83.883	2.0	2-back	0.0	1.0	0.426	g	TR
85.889	2.0	2-back	0.0	1.0	0.509	f	BR
87.895	2.0	2-back	0.0	1.0	0.576	z	TL
89.901	2.0	2-back	1.0	1.0	0.461	l	BR
91.908	2.0	2-back	0.0	1.0	0.525	r	TR
93.914	2.0	2-back	1.0	1.0	0.592	z	BR
95.92	2.0	2-back	0.0	1.0	0.388	n	BL
97.926	2.0	2-back	1.0	1.0	0.474	g	BR
103.964	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
106.02	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
108.077	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
110.15	2.0	baseline	1.0	1.0	0.354	redcross.bmp	n/a
112.206	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
114.262	2.0	baseline	1.0	1.0	0.393	redcross.bmp	n/a
116.319	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
118.375	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
120.432	2.0	baseline	1.0	1.0	0.398	redcross.bmp	n/a
122.488	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
124.545	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
126.601	2.0	baseline	1.0	1.0	0.454	redcross.bmp	n/a
132.651	1.8	no_response	n/a	1.0	n/a	p	TR
134.457	2.0	1-back	0.0	1.0	0.92	f	BL
136.463	2.0	1-back	1.0	1.0	0.644	n	BL
138.469	2.0	1-back	0.0	1.0	0.343	x	TR
140.476	2.0	1-back	0.0	1.0	0.49	c	TL
142.482	2.0	1-back	1.0	1.0	0.378	p	TL
144.488	2.0	1-back	0.0	1.0	0.406	n	BL
146.494	2.0	1-back	0.0	1.0	0.621	c	TR
148.501	2.0	1-back	1.0	1.0	0.379	g	TR
150.507	2.0	1-back	0.0	1.0	0.33	n	TL
152.513	2.0	1-back	0.0	1.0	0.464	s	BR
154.519	2.0	1-back	0.0	1.0	0.508	x	BL
156.526	2.0	1-back	0.0	1.0	0.42	t	TL
158.532	2.0	1-back	1.0	1.0	0.43	g	TL
160.538	2.0	1-back	0.0	1.0	0.44	p	BR
162.544	2.0	1-back	0.0	1.0	0.456	c	TL
164.551	2.0	1-back	1.0	1.0	0.448	r	TL
166.557	2.0	1-back	0.0	1.0	0.418	t	BL
168.563	2.0	1-back	1.0	1.0	0.399	v	BL
170.569	2.0	1-back	0.0	1.0	0.25	g	BR
172.576	2.0	1-back	0.0	1.0	0.412	p	TL
174.582	2.0	1-back	0.0	1.0	0.378	x	BR
176.588	2.0	1-back	1.0	1.0	0.687	z	BR
178.595	2.0	1-back	0.0	1.0	0.353	l	TR
180.601	2.0	1-back	1.0	1.0	0.529	v	TR
182.607	2.0	1-back	0.0	1.0	0.297	n	BR
184.613	2.0	1-back	0.0	1.0	0.585	r	BL
186.62	2.0	1-back	1.0	1.0	0.335	s	BL
188.626	2.0	1-back	0.0	1.0	0.299	z	TR
190.632	2.0	1-back	0.0	1.0	0.4	l	TL
192.638	2.0	1-back	0.0	1.0	0.411	g	BR
194.645	2.0	1-back	1.0	1.0	0.439	f	BR
