onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.026	1.8	no_response	n/a	1.0	n/a	z	TR
5.825	1.8	no_response	n/a	1.0	n/a	n	BL
7.624	2.0	2-back	0.0	1.0	0.821	g	BL
9.64	2.0	2-back	0.0	0.0	0.843	p	TR
11.656	2.0	2-back	1.0	0.0	0.612	g	TL
13.671	2.0	2-back	0.0	1.0	0.82	s	TL
15.687	2.0	2-back	0.0	1.0	0.782	f	BL
17.703	2.0	2-back	1.0	0.0	0.756	s	TR
19.718	2.0	2-back	1.0	0.0	0.584	f	TR
21.734	2.0	2-back	0.0	1.0	0.474	c	TL
23.75	2.0	2-back	0.0	1.0	0.703	x	BR
25.766	2.0	2-back	1.0	1.0	0.733	c	BL
27.781	2.0	2-back	0.0	1.0	0.586	l	TL
29.797	2.0	2-back	0.0	1.0	0.664	v	TL
31.813	2.0	2-back	0.0	1.0	0.713	p	TR
33.829	2.0	2-back	1.0	0.0	0.806	v	BR
35.844	2.0	2-back	0.0	1.0	0.871	c	TL
37.86	2.0	2-back	0.0	1.0	0.94	s	TL
39.876	2.0	2-back	0.0	1.0	0.586	t	BL
41.891	2.0	2-back	0.0	1.0	0.848	x	BR
43.907	2.0	2-back	1.0	1.0	0.782	t	TL
45.923	2.0	2-back	0.0	1.0	0.651	r	BL
47.939	2.0	2-back	0.0	1.0	0.746	n	BR
49.954	2.0	2-back	1.0	0.0	0.524	r	BR
51.97	2.0	2-back	0.0	1.0	0.911	l	TR
53.986	2.0	2-back	0.0	1.0	0.533	v	BL
56.001	2.0	2-back	1.0	1.0	0.646	l	BR
58.017	2.0	2-back	1.0	0.0	0.637	v	TR
60.033	2.0	2-back	0.0	1.0	0.415	s	BL
62.049	2.0	2-back	0.0	1.0	0.393	t	BR
64.064	2.0	2-back	0.0	1.0	0.792	c	BR
66.08	2.0	2-back	1.0	1.0	0.605	t	TR
68.096	2.0	2-back	0.0	1.0	0.672	n	TL
70.111	2.0	2-back	0.0	1.0	0.721	l	BR
72.127	2.0	2-back	1.0	1.0	0.85	n	TR
74.143	2.0	2-back	0.0	1.0	0.447	p	TL
76.159	2.0	2-back	0.0	0.0	0.67	x	BL
78.174	2.0	2-back	1.0	0.0	0.345	p	TR
80.19	2.0	2-back	0.0	1.0	0.583	f	BR
82.206	2.0	2-back	0.0	1.0	0.779	z	TL
84.222	2.0	2-back	1.0	1.0	0.908	f	TR
86.237	2.0	2-back	0.0	1.0	0.863	r	BL
88.253	2.0	2-back	0.0	1.0	0.897	x	BR
90.269	2.0	2-back	1.0	0.0	0.746	r	TR
92.284	2.0	2-back	0.0	1.0	0.583	g	BL
94.3	2.0	2-back	0.0	1.0	0.772	z	BL
96.316	2.0	2-back	1.0	1.0	0.809	g	TL
98.332	2.0	2-back	1.0	0.0	0.789	z	BR
104.395	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
106.444	2.0	baseline	1.0	1.0	0.497	redcross.bmp	n/a
108.493	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
110.542	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
112.591	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
114.64	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
116.689	2.0	baseline	1.0	1.0	0.386	redcross.bmp	n/a
118.738	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
120.787	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
122.836	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
124.885	2.0	baseline	1.0	1.0	0.434	redcross.bmp	n/a
126.935	2.0	baseline	1.0	1.0	0.471	redcross.bmp	n/a
132.982	1.8	no_response	n/a	1.0	n/a	l	TR
134.781	2.0	1-back	1.0	1.0	0.688	l	BL
136.797	2.0	1-back	0.0	1.0	0.68	s	TR
138.813	2.0	1-back	0.0	1.0	0.688	z	BL
140.828	2.0	1-back	0.0	1.0	0.783	t	TL
142.844	2.0	1-back	0.0	1.0	0.796	x	BR
144.86	2.0	1-back	1.0	1.0	0.804	x	TL
146.875	2.0	1-back	0.0	1.0	0.627	n	BL
148.891	2.0	1-back	0.0	1.0	0.577	s	TR
150.907	2.0	1-back	0.0	1.0	0.849	l	BR
152.923	2.0	1-back	1.0	1.0	0.733	l	TL
154.938	2.0	1-back	0.0	1.0	0.587	g	BR
156.954	2.0	1-back	1.0	1.0	0.753	g	TR
158.97	2.0	1-back	0.0	1.0	0.617	r	TL
160.985	2.0	1-back	1.0	1.0	0.602	r	TR
163.001	2.0	1-back	0.0	1.0	0.622	x	BL
165.017	2.0	1-back	0.0	1.0	0.815	p	TR
167.033	2.0	1-back	1.0	1.0	0.868	p	TL
169.048	2.0	1-back	0.0	1.0	0.454	c	TR
171.064	2.0	1-back	0.0	1.0	0.895	r	BL
173.096	2.0	1-back	0.0	1.0	0.825	f	TR
175.112	2.0	1-back	1.0	1.0	0.728	f	BR
177.128	2.0	1-back	1.0	1.0	0.707	f	BL
179.144	2.0	1-back	0.0	1.0	0.524	c	TL
181.159	2.0	1-back	0.0	1.0	0.559	z	BL
183.175	2.0	1-back	1.0	1.0	0.793	z	BR
185.191	2.0	1-back	0.0	1.0	0.47	v	BL
187.206	2.0	1-back	0.0	1.0	0.681	p	TL
189.222	2.0	1-back	1.0	1.0	0.693	p	TR
191.238	2.0	1-back	0.0	1.0	0.601	n	BR
193.254	2.0	1-back	0.0	1.0	0.744	s	BL
195.269	2.0	1-back	1.0	1.0	0.875	s	TL
197.285	2.0	1-back	0.0	1.0	0.443	z	TR
199.301	2.0	1-back	0.0	1.0	0.61	v	BL
201.317	2.0	1-back	0.0	1.0	0.598	t	BR
203.332	2.0	1-back	1.0	1.0	0.638	t	TL
205.348	2.0	1-back	1.0	1.0	0.798	t	BR
207.364	2.0	1-back	0.0	1.0	0.574	g	TL
209.379	2.0	1-back	0.0	1.0	0.57	x	BR
211.395	2.0	1-back	0.0	0.0	0.729	g	BL
213.411	2.0	1-back	0.0	1.0	0.632	c	TL
215.427	2.0	1-back	1.0	1.0	0.785	c	TR
217.442	2.0	1-back	0.0	1.0	0.643	v	BR
219.458	2.0	1-back	1.0	0.0	0.501	v	TL
221.474	2.0	1-back	0.0	1.0	0.643	f	TR
223.489	2.0	1-back	0.0	1.0	0.695	r	BR
225.505	2.0	1-back	0.0	1.0	0.501	n	BL
227.521	2.0	1-back	1.0	0.0	0.633	n	BR
233.584	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
235.633	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
237.682	2.0	baseline	1.0	1.0	0.365	redcross.bmp	n/a
239.732	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
241.781	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
243.83	2.0	baseline	1.0	1.0	0.396	redcross.bmp	n/a
245.879	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
247.928	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
249.977	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
252.026	2.0	baseline	1.0	1.0	0.482	redcross.bmp	n/a
254.075	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
