onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.026	1.8	no_response	n/a	0.0	0.763	l	TR
5.826	2.0	1-back	1.0	1.0	0.873	l	BL
7.84	2.0	1-back	0.0	1.0	0.622	s	TR
9.853	2.0	1-back	0.0	1.0	0.7	z	BL
11.866	2.0	1-back	0.0	1.0	0.593	t	TL
13.88	2.0	1-back	0.0	1.0	0.546	x	BR
15.893	2.0	1-back	1.0	1.0	0.729	x	TL
17.906	2.0	1-back	0.0	1.0	0.513	n	BL
19.92	2.0	1-back	0.0	1.0	0.429	s	TR
21.933	2.0	1-back	0.0	1.0	0.691	l	BR
23.946	2.0	1-back	1.0	1.0	0.695	l	TL
25.96	2.0	1-back	0.0	1.0	0.567	g	BR
27.973	2.0	1-back	1.0	1.0	0.775	g	TR
29.986	2.0	1-back	0.0	1.0	0.735	r	TL
32.0	2.0	1-back	1.0	1.0	0.619	r	TR
34.013	2.0	1-back	0.0	1.0	0.658	x	BL
36.026	2.0	1-back	0.0	1.0	0.742	p	TR
38.04	2.0	1-back	1.0	1.0	0.663	p	TL
40.053	2.0	1-back	0.0	1.0	0.458	c	TR
42.066	2.0	1-back	0.0	1.0	0.637	r	BL
44.08	2.0	1-back	0.0	1.0	0.425	f	TR
46.093	2.0	1-back	1.0	1.0	0.548	f	BR
48.106	2.0	1-back	1.0	1.0	0.723	f	BL
50.119	2.0	1-back	0.0	1.0	0.458	c	TL
52.133	2.0	1-back	0.0	1.0	0.534	z	BL
54.146	2.0	1-back	1.0	1.0	0.711	z	BR
56.159	2.0	1-back	0.0	1.0	0.422	v	BL
58.173	2.0	1-back	0.0	1.0	0.345	p	TL
60.186	2.0	1-back	1.0	0.0	0.326	p	TR
62.199	2.0	1-back	0.0	1.0	0.31	n	BR
64.213	2.0	1-back	0.0	1.0	0.333	s	BL
66.226	2.0	1-back	1.0	1.0	0.827	s	TL
68.239	2.0	1-back	0.0	1.0	0.626	z	TR
70.253	2.0	1-back	0.0	1.0	0.608	v	BL
72.266	2.0	1-back	0.0	1.0	0.279	t	BR
74.279	2.0	1-back	1.0	0.0	n/a	t	TL
76.293	2.0	1-back	1.0	0.0	0.297	t	BR
78.306	2.0	1-back	0.0	1.0	0.479	g	TL
80.319	2.0	1-back	0.0	1.0	0.573	x	BR
82.333	2.0	1-back	0.0	0.0	n/a	g	BL
84.346	2.0	1-back	0.0	1.0	0.614	c	TL
86.359	2.0	1-back	1.0	1.0	0.598	c	TR
88.373	2.0	1-back	0.0	1.0	0.395	v	BR
90.386	2.0	1-back	1.0	1.0	0.491	v	TL
92.399	2.0	1-back	0.0	1.0	0.303	f	TR
94.413	2.0	1-back	0.0	1.0	0.459	r	BR
96.426	2.0	1-back	0.0	1.0	0.399	n	BL
98.439	2.0	1-back	1.0	1.0	0.631	n	BR
104.492	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
106.532	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
108.572	2.0	baseline	1.0	0.0	0.42	redcross.bmp	n/a
110.612	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
112.652	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
114.692	2.0	baseline	1.0	0.0	0.36	redcross.bmp	n/a
116.732	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
118.772	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
120.812	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
122.852	2.0	baseline	1.0	0.0	0.467	redcross.bmp	n/a
124.892	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
126.932	2.0	baseline	1.0	0.0	0.444	redcross.bmp	n/a
132.972	1.8	no_response	n/a	0.0	1.213	z	TR
134.772	1.8	no_response	n/a	0.0	0.945	n	BL
136.572	2.0	2-back	0.0	1.0	0.704	g	BL
138.586	2.0	2-back	0.0	1.0	0.642	p	TR
140.599	2.0	2-back	1.0	0.0	0.59	g	TL
142.612	2.0	2-back	0.0	1.0	0.439	s	TL
144.626	2.0	2-back	0.0	1.0	0.442	f	BL
146.639	2.0	2-back	1.0	1.0	0.533	s	TR
148.652	2.0	2-back	1.0	0.0	0.616	f	TR
150.666	2.0	2-back	0.0	1.0	0.356	c	TL
152.679	2.0	2-back	0.0	1.0	0.505	x	BR
154.692	2.0	2-back	1.0	0.0	0.512	c	BL
156.705	2.0	2-back	0.0	1.0	0.45	l	TL
158.719	2.0	2-back	0.0	1.0	0.817	v	TL
160.732	2.0	2-back	0.0	1.0	0.708	p	TR
162.745	2.0	2-back	1.0	1.0	0.836	v	BR
164.759	2.0	2-back	0.0	1.0	0.682	c	TL
166.772	2.0	2-back	0.0	1.0	0.972	s	TL
168.785	2.0	2-back	0.0	1.0	0.688	t	BL
170.799	2.0	2-back	0.0	1.0	0.556	x	BR
172.812	2.0	2-back	1.0	0.0	0.518	t	TL
174.825	2.0	2-back	0.0	1.0	0.897	r	BL
176.839	2.0	2-back	0.0	1.0	0.791	n	BR
178.852	2.0	2-back	1.0	1.0	0.869	r	BR
180.865	2.0	2-back	0.0	1.0	0.584	l	TR
182.879	2.0	2-back	0.0	1.0	0.673	v	BL
184.892	2.0	2-back	1.0	1.0	0.978	l	BR
186.905	2.0	2-back	1.0	0.0	0.506	v	TR
188.919	2.0	2-back	0.0	1.0	0.341	s	BL
190.932	2.0	2-back	0.0	1.0	0.47	t	BR
192.945	2.0	2-back	0.0	1.0	0.44	c	BR
194.959	2.0	2-back	1.0	1.0	0.751	t	TR
196.972	2.0	2-back	0.0	1.0	0.639	n	TL
198.985	2.0	2-back	0.0	1.0	0.605	l	BR
200.999	2.0	2-back	1.0	1.0	0.914	n	TR
203.012	2.0	2-back	0.0	1.0	0.423	p	TL
205.025	2.0	2-back	0.0	1.0	0.555	x	BL
207.038	2.0	2-back	1.0	1.0	0.732	p	TR
209.052	2.0	2-back	0.0	1.0	0.643	f	BR
211.065	2.0	2-back	0.0	1.0	0.67	z	TL
213.078	2.0	2-back	1.0	1.0	0.688	f	TR
215.092	2.0	2-back	0.0	1.0	0.639	r	BL
217.105	2.0	2-back	0.0	1.0	0.694	x	BR
219.118	2.0	2-back	1.0	1.0	0.734	r	TR
221.132	2.0	2-back	0.0	1.0	0.583	g	BL
223.145	2.0	2-back	0.0	1.0	0.543	z	BL
225.158	2.0	2-back	1.0	0.0	0.737	g	TL
227.172	2.0	2-back	1.0	0.0	0.495	z	BR
233.225	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
235.265	2.0	baseline	1.0	0.0	0.379	redcross.bmp	n/a
237.305	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
239.345	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
241.385	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
243.425	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
245.465	2.0	baseline	1.0	0.0	0.29	redcross.bmp	n/a
247.505	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
249.545	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
251.585	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
253.625	2.0	baseline	1.0	0.0	0.484	redcross.bmp	n/a
255.665	2.0	baseline	1.0	0.0	0.471	redcross.bmp	n/a
