onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.034	1.8	no_response	n/a	0.0	0.348	v	TR
5.839	1.8	no_response	n/a	0.0	0.527	r	BR
7.645	2.0	2-back	1.0	1.0	0.523	v	TL
9.651	2.0	2-back	0.0	1.0	0.437	g	TR
11.657	2.0	2-back	0.0	1.0	0.55	p	BL
13.664	2.0	2-back	1.0	1.0	0.678	g	BR
15.67	2.0	2-back	0.0	1.0	0.414	n	TL
17.676	2.0	2-back	0.0	1.0	0.471	x	TR
19.682	2.0	2-back	0.0	1.0	0.479	l	BR
21.689	2.0	2-back	0.0	1.0	0.599	c	TL
23.695	2.0	2-back	1.0	1.0	0.662	l	BL
25.701	2.0	2-back	1.0	0.0	0.609	c	TR
27.707	2.0	2-back	0.0	1.0	0.577	t	BR
29.714	2.0	2-back	0.0	1.0	0.637	n	TL
31.72	2.0	2-back	1.0	1.0	0.739	t	BR
33.726	2.0	2-back	0.0	1.0	0.578	f	TR
35.732	2.0	2-back	0.0	1.0	0.673	n	BR
37.739	2.0	2-back	0.0	1.0	0.743	x	TL
39.745	2.0	2-back	1.0	1.0	0.639	n	BL
41.751	2.0	2-back	0.0	1.0	0.715	r	TR
43.757	2.0	2-back	0.0	1.0	0.603	f	TL
45.764	2.0	2-back	1.0	1.0	0.768	r	BR
47.77	2.0	2-back	0.0	1.0	0.566	s	TR
49.776	2.0	2-back	0.0	1.0	0.56	v	BL
51.783	2.0	2-back	0.0	1.0	0.578	p	TL
53.789	2.0	2-back	1.0	1.0	0.564	v	TR
55.795	2.0	2-back	0.0	1.0	0.652	s	BL
57.801	2.0	2-back	0.0	1.0	0.661	p	BR
59.807	2.0	2-back	1.0	1.0	0.952	s	TR
61.814	2.0	2-back	0.0	1.0	0.556	g	BL
63.82	2.0	2-back	0.0	1.0	0.829	z	TL
65.826	2.0	2-back	0.0	1.0	0.655	r	BR
67.833	2.0	2-back	1.0	0.0	0.551	z	BL
69.839	2.0	2-back	0.0	1.0	0.78	c	BL
71.845	2.0	2-back	0.0	1.0	0.7	t	BR
73.851	2.0	2-back	1.0	1.0	0.66	c	TL
75.858	2.0	2-back	1.0	1.0	0.727	t	BL
