onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.033	1.8	no_response	n/a	0.0	0.905	r	TL
5.839	2.0	1-back	1.0	1.0	1.043	r	TR
7.845	2.0	1-back	0.0	1.0	1.023	g	BR
9.852	2.0	1-back	1.0	1.0	1.023	g	TL
11.858	2.0	1-back	0.0	1.0	0.843	f	TR
13.864	2.0	1-back	0.0	1.0	0.86	t	BL
15.87	2.0	1-back	0.0	1.0	0.767	v	TL
17.877	2.0	1-back	0.0	1.0	0.859	p	TR
19.883	2.0	1-back	1.0	1.0	0.796	p	BL
21.889	2.0	1-back	0.0	1.0	0.706	z	BR
23.895	2.0	1-back	0.0	1.0	0.762	s	TR
25.902	2.0	1-back	1.0	1.0	0.98	s	BL
27.908	2.0	1-back	0.0	1.0	0.828	c	TL
29.914	2.0	1-back	1.0	1.0	0.871	c	BR
31.92	2.0	1-back	0.0	0.0	n/a	l	BR
33.927	2.0	1-back	0.0	1.0	0.958	n	BL
35.933	2.0	1-back	0.0	1.0	0.938	v	TL
37.939	2.0	1-back	1.0	1.0	0.853	v	TR
39.945	2.0	1-back	0.0	1.0	0.867	z	BR
41.952	2.0	1-back	0.0	1.0	1.068	s	TL
43.958	2.0	1-back	0.0	1.0	1.065	x	TR
45.964	2.0	1-back	1.0	1.0	0.98	x	BL
47.97	2.0	1-back	1.0	1.0	0.968	x	BR
49.977	2.0	1-back	0.0	1.0	0.819	v	TR
51.983	2.0	1-back	0.0	1.0	0.904	z	TL
53.989	2.0	1-back	1.0	1.0	0.833	z	BR
55.995	2.0	1-back	0.0	1.0	0.925	f	BL
58.002	2.0	1-back	0.0	1.0	0.958	r	TR
60.008	2.0	1-back	1.0	0.0	0.962	r	BL
62.014	2.0	1-back	0.0	1.0	0.855	n	TL
64.02	2.0	1-back	0.0	1.0	0.89	l	BL
66.027	2.0	1-back	1.0	1.0	0.916	l	BR
68.033	2.0	1-back	0.0	1.0	0.786	s	TL
70.039	2.0	1-back	0.0	1.0	0.798	g	TR
72.045	2.0	1-back	0.0	1.0	0.905	c	BL
74.052	2.0	1-back	1.0	1.0	0.882	c	TR
76.058	2.0	1-back	0.0	1.0	0.866	f	BR
78.064	2.0	1-back	1.0	1.0	0.919	f	TL
80.07	2.0	1-back	0.0	1.0	0.812	t	TR
82.077	2.0	1-back	0.0	0.0	0.768	x	BL
84.083	2.0	1-back	0.0	1.0	0.931	p	TL
86.089	2.0	1-back	1.0	1.0	0.824	p	BL
88.095	2.0	1-back	0.0	1.0	0.785	n	BR
90.101	2.0	1-back	1.0	1.0	0.958	n	TL
92.108	2.0	1-back	0.0	1.0	0.683	g	BR
94.114	2.0	1-back	0.0	1.0	0.936	l	BL
96.12	2.0	1-back	0.0	1.0	0.785	t	TR
98.126	2.0	1-back	1.0	1.0	0.758	t	BR
104.164	2.0	baseline	1.0	1.0	0.013	redcross.bmp	n/a
106.22	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
108.277	2.0	baseline	1.0	1.0	0.514	redcross.bmp	n/a
110.333	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
112.389	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
114.446	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
116.502	2.0	baseline	1.0	0.0	n/a	redcross.bmp	n/a
118.559	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
120.615	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
122.671	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
124.728	2.0	baseline	1.0	0.0	n/a	redcross.bmp	n/a
126.784	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
132.835	1.8	no_response	n/a	1.0	n/a	v	TR
134.64	1.8	no_response	n/a	0.0	1.19	r	BR
136.446	2.0	2-back	1.0	0.0	n/a	v	TL
138.452	2.0	2-back	0.0	1.0	1.133	g	TR
140.458	2.0	2-back	0.0	1.0	0.898	p	BL
142.465	2.0	2-back	1.0	1.0	0.995	g	BR
144.471	2.0	2-back	0.0	1.0	0.979	n	TL
146.477	2.0	2-back	0.0	1.0	0.876	x	TR
148.483	2.0	2-back	0.0	1.0	0.718	l	BR
150.49	2.0	2-back	0.0	1.0	0.652	c	TL
152.496	2.0	2-back	1.0	0.0	0.936	l	BL
154.502	2.0	2-back	1.0	1.0	1.113	c	TR
156.508	2.0	2-back	0.0	1.0	0.807	t	BR
158.515	2.0	2-back	0.0	1.0	0.927	n	TL
160.521	2.0	2-back	1.0	1.0	0.974	t	BR
162.527	2.0	2-back	0.0	1.0	0.746	f	TR
164.533	2.0	2-back	0.0	1.0	0.722	n	BR
166.54	2.0	2-back	0.0	1.0	0.985	x	TL
168.546	2.0	2-back	1.0	0.0	0.946	n	BL
170.552	2.0	2-back	0.0	1.0	0.714	r	TR
172.558	2.0	2-back	0.0	1.0	0.815	f	TL
174.565	2.0	2-back	1.0	1.0	0.72	r	BR
176.571	2.0	2-back	0.0	1.0	0.688	s	TR
178.577	2.0	2-back	0.0	1.0	0.923	v	BL
180.583	2.0	2-back	0.0	1.0	0.659	p	TL
182.589	2.0	2-back	1.0	0.0	0.647	v	TR
184.596	2.0	2-back	0.0	1.0	0.663	s	BL
186.602	2.0	2-back	0.0	1.0	1.063	p	BR
188.608	2.0	2-back	1.0	0.0	1.028	s	TR
190.614	2.0	2-back	0.0	1.0	0.557	g	BL
192.621	2.0	2-back	0.0	1.0	0.598	z	TL
194.627	2.0	2-back	0.0	1.0	0.801	r	BR
196.633	2.0	2-back	1.0	0.0	0.683	z	BL
198.64	2.0	2-back	0.0	1.0	0.651	c	BL
200.646	2.0	2-back	0.0	1.0	0.842	t	BR
202.652	2.0	2-back	1.0	0.0	0.724	c	TL
204.658	2.0	2-back	1.0	0.0	0.777	t	BL
206.664	2.0	2-back	0.0	1.0	0.734	s	BR
208.671	2.0	2-back	0.0	1.0	0.736	x	BL
210.677	2.0	2-back	0.0	1.0	0.674	f	TR
212.683	2.0	2-back	1.0	0.0	0.557	x	TR
214.689	2.0	2-back	1.0	1.0	0.647	f	BR
216.696	2.0	2-back	0.0	1.0	0.626	l	TL
218.702	2.0	2-back	0.0	1.0	0.728	p	BL
220.708	2.0	2-back	1.0	0.0	0.711	l	BL
222.714	2.0	2-back	0.0	1.0	0.754	z	TL
224.721	2.0	2-back	0.0	1.0	0.658	g	TL
226.727	2.0	2-back	1.0	0.0	1.039	z	TR
232.764	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
234.821	2.0	baseline	1.0	0.0	n/a	redcross.bmp	n/a
236.877	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
238.934	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
240.99	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
243.046	2.0	baseline	1.0	0.0	n/a	redcross.bmp	n/a
245.103	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
247.159	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
249.215	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
251.272	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
