onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.075	1.8	no_response	n/a	1.0	n/a	v	TR
5.875	1.8	no_response	n/a	1.0	n/a	r	BR
7.674	2.0	2-back	1.0	1.0	0.7	v	TL
9.673	2.0	2-back	0.0	1.0	0.408	g	TR
11.672	2.0	2-back	0.0	1.0	0.789	p	BL
13.671	2.0	2-back	1.0	1.0	0.68	g	BR
15.67	2.0	2-back	0.0	1.0	0.538	n	TL
17.669	2.0	2-back	0.0	1.0	0.48	x	TR
19.668	2.0	2-back	0.0	1.0	0.524	l	BR
21.667	2.0	2-back	0.0	1.0	0.509	c	TL
23.666	2.0	2-back	1.0	0.0	0.354	l	BL
25.665	2.0	2-back	1.0	1.0	0.451	c	TR
27.664	2.0	2-back	0.0	1.0	0.557	t	BR
29.664	2.0	2-back	0.0	1.0	0.483	n	TL
31.663	2.0	2-back	1.0	0.0	0.623	t	BR
33.662	2.0	2-back	0.0	0.0	0.489	f	TR
35.661	2.0	2-back	0.0	1.0	0.373	n	BR
37.66	2.0	2-back	0.0	1.0	0.518	x	TL
39.659	2.0	2-back	1.0	0.0	0.658	n	BL
41.658	2.0	2-back	0.0	1.0	0.779	r	TR
43.657	2.0	2-back	0.0	1.0	0.811	f	TL
45.656	2.0	2-back	1.0	0.0	0.432	r	BR
47.655	2.0	2-back	0.0	1.0	0.724	s	TR
49.654	2.0	2-back	0.0	1.0	0.609	v	BL
51.653	2.0	2-back	0.0	1.0	0.639	p	TL
53.652	2.0	2-back	1.0	0.0	0.926	v	TR
55.651	2.0	2-back	0.0	1.0	0.773	s	BL
57.65	2.0	2-back	0.0	1.0	0.704	p	BR
59.65	2.0	2-back	1.0	0.0	0.358	s	TR
61.649	2.0	2-back	0.0	1.0	0.465	g	BL
63.648	2.0	2-back	0.0	1.0	0.502	z	TL
65.647	2.0	2-back	0.0	1.0	0.628	r	BR
67.646	2.0	2-back	1.0	1.0	0.865	z	BL
69.645	2.0	2-back	0.0	1.0	0.665	c	BL
71.644	2.0	2-back	0.0	1.0	0.613	t	BR
73.643	2.0	2-back	1.0	1.0	0.856	c	TL
75.642	2.0	2-back	1.0	0.0	0.396	t	BL
77.641	2.0	2-back	0.0	1.0	0.476	s	BR
79.64	2.0	2-back	0.0	1.0	0.684	x	BL
81.639	2.0	2-back	0.0	1.0	0.614	f	TR
83.638	2.0	2-back	1.0	0.0	0.57	x	TR
85.637	2.0	2-back	1.0	0.0	0.333	f	BR
87.636	2.0	2-back	0.0	1.0	0.268	l	TL
89.636	2.0	2-back	0.0	1.0	0.276	p	BL
91.635	2.0	2-back	1.0	0.0	0.043	l	BL
93.634	2.0	2-back	0.0	1.0	0.231	z	TL
95.633	2.0	2-back	0.0	1.0	0.283	g	TL
97.632	2.0	2-back	1.0	0.0	0.432	z	TR
103.695	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
105.744	2.0	baseline	1.0	1.0	0.413	redcross.bmp	n/a
107.793	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
109.842	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
111.892	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
113.941	2.0	baseline	1.0	1.0	0.428	redcross.bmp	n/a
115.99	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
118.039	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
120.088	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
122.137	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
124.202	2.0	baseline	1.0	1.0	0.377	redcross.bmp	n/a
126.252	2.0	baseline	1.0	1.0	0.487	redcross.bmp	n/a
132.299	1.8	no_response	n/a	1.0	n/a	r	TL
134.098	2.0	1-back	1.0	1.0	0.72	r	TR
136.097	2.0	1-back	0.0	1.0	0.504	g	BR
138.096	2.0	1-back	1.0	1.0	0.709	g	TL
140.095	2.0	1-back	0.0	1.0	0.533	f	TR
142.094	2.0	1-back	0.0	0.0	0.719	t	BL
144.093	2.0	1-back	0.0	1.0	0.577	v	TL
146.092	2.0	1-back	0.0	1.0	0.54	p	TR
148.092	2.0	1-back	1.0	1.0	0.736	p	BL
150.091	2.0	1-back	0.0	1.0	0.625	z	BR
