onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.043	1.8	no_response	n/a	1.0	n/a	v	BL
5.842	1.8	no_response	n/a	1.0	n/a	c	BR
7.641	2.0	2-back	1.0	1.0	0.552	g	BL
9.64	2.0	2-back	0.0	1.0	0.911	p	TR
11.639	2.0	2-back	0.0	1.0	0.632	n	TL
13.638	2.0	2-back	1.0	1.0	0.423	x	TR
15.637	2.0	2-back	0.0	1.0	0.516	p	BL
17.636	2.0	2-back	0.0	1.0	0.507	c	TL
19.635	2.0	2-back	0.0	1.0	1.069	l	TL
21.635	2.0	2-back	0.0	1.0	0.598	v	TR
23.634	2.0	2-back	1.0	1.0	0.269	x	TL
25.633	2.0	2-back	1.0	0.0	0.776	g	TR
27.632	2.0	2-back	0.0	1.0	0.439	t	BR
29.631	2.0	2-back	0.0	1.0	0.881	z	BL
31.63	2.0	2-back	1.0	1.0	0.53	n	BR
33.629	2.0	2-back	0.0	1.0	0.624	f	TR
35.628	2.0	2-back	0.0	1.0	0.846	x	TL
37.627	2.0	2-back	0.0	1.0	0.54	n	BL
39.626	2.0	2-back	1.0	1.0	0.37	t	TL
41.625	2.0	2-back	0.0	1.0	0.353	l	BR
43.625	2.0	2-back	0.0	0.0	0.903	r	BL
45.624	2.0	2-back	1.0	1.0	0.67	f	BR
47.623	2.0	2-back	0.0	1.0	0.68	s	BR
49.622	2.0	2-back	0.0	1.0	0.595	v	TL
51.621	2.0	2-back	0.0	1.0	0.574	n	TR
53.62	2.0	2-back	1.0	1.0	0.559	p	TL
55.619	2.0	2-back	0.0	1.0	0.466	s	BL
57.618	2.0	2-back	0.0	1.0	0.433	g	BR
59.617	2.0	2-back	1.0	1.0	0.417	f	BL
61.616	2.0	2-back	0.0	1.0	0.519	r	TR
63.615	2.0	2-back	0.0	1.0	0.951	s	TL
65.614	2.0	2-back	0.0	1.0	0.831	z	BL
67.614	2.0	2-back	1.0	1.0	0.509	c	TL
69.613	2.0	2-back	0.0	1.0	0.385	r	BR
71.612	2.0	2-back	0.0	1.0	0.478	v	TR
73.611	2.0	2-back	1.0	1.0	0.474	l	BR
75.61	2.0	2-back	1.0	1.0	0.458	c	TR
77.609	2.0	2-back	0.0	1.0	0.554	s	BL
79.608	2.0	2-back	0.0	1.0	0.556	t	TL
81.607	2.0	2-back	0.0	1.0	0.586	r	TR
