onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.033	1.8	no_response	n/a	1.0	n/a	p	TR
5.839	2.0	1-back	0.0	1.0	0.544	f	BL
7.845	2.0	1-back	1.0	1.0	0.583	n	BL
9.851	2.0	1-back	0.0	1.0	0.449	x	TR
11.858	2.0	1-back	0.0	1.0	0.731	c	TL
13.864	2.0	1-back	1.0	1.0	0.433	p	TL
15.87	2.0	1-back	0.0	1.0	0.518	n	BL
17.876	2.0	1-back	0.0	1.0	0.505	c	TR
19.883	2.0	1-back	1.0	1.0	0.331	g	TR
21.889	2.0	1-back	0.0	1.0	0.385	n	TL
23.895	2.0	1-back	0.0	1.0	0.507	s	BR
25.901	2.0	1-back	0.0	1.0	0.524	x	BL
27.908	2.0	1-back	0.0	1.0	0.552	t	TL
29.914	2.0	1-back	1.0	1.0	0.747	g	TL
31.92	2.0	1-back	0.0	1.0	0.516	p	BR
33.926	2.0	1-back	0.0	1.0	0.538	c	TL
35.933	2.0	1-back	1.0	1.0	0.632	r	TL
37.939	2.0	1-back	0.0	1.0	0.597	t	BL
39.945	2.0	1-back	1.0	1.0	0.431	v	BL
41.951	2.0	1-back	0.0	1.0	0.521	g	BR
43.958	2.0	1-back	0.0	1.0	0.537	p	TL
45.964	2.0	1-back	0.0	1.0	0.554	x	BR
47.97	2.0	1-back	1.0	1.0	0.421	z	BR
49.976	2.0	1-back	0.0	1.0	0.525	l	TR
51.983	2.0	1-back	1.0	1.0	0.385	v	TR
53.989	2.0	1-back	0.0	1.0	0.762	n	BR
55.995	2.0	1-back	0.0	1.0	0.442	r	BL
58.001	2.0	1-back	1.0	1.0	0.339	s	BL
60.008	2.0	1-back	0.0	1.0	0.484	z	TR
62.014	2.0	1-back	0.0	1.0	0.546	l	TL
64.02	2.0	1-back	0.0	1.0	0.454	g	BR
66.026	2.0	1-back	1.0	1.0	0.582	f	BR
68.033	2.0	1-back	0.0	1.0	0.622	t	TR
70.039	2.0	1-back	0.0	1.0	0.569	z	TL
72.045	2.0	1-back	1.0	1.0	0.468	l	TL
74.051	2.0	1-back	0.0	1.0	0.406	f	BL
76.058	2.0	1-back	0.0	1.0	0.469	t	TR
78.064	2.0	1-back	1.0	0.0	0.753	r	TR
80.07	2.0	1-back	0.0	1.0	0.936	l	BR
82.076	2.0	1-back	1.0	1.0	0.693	z	BR
84.083	2.0	1-back	0.0	1.0	0.617	r	TR
86.089	2.0	1-back	1.0	1.0	1.016	v	TR
88.095	2.0	1-back	0.0	1.0	0.596	s	BL
90.101	2.0	1-back	1.0	1.0	0.722	f	BL
92.108	2.0	1-back	0.0	1.0	0.381	v	TL
94.114	2.0	1-back	0.0	0.0	0.812	x	BR
96.12	2.0	1-back	1.0	1.0	0.901	c	BR
98.127	2.0	1-back	0.0	1.0	0.571	s	BL
104.164	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
106.22	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
108.277	2.0	baseline	1.0	1.0	0.479	redcross.bmp	n/a
110.333	2.0	baseline	1.0	1.0	0.449	redcross.bmp	n/a
112.389	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
114.446	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
116.502	2.0	baseline	1.0	1.0	0.414	redcross.bmp	n/a
118.559	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
120.615	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
122.672	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
124.728	2.0	baseline	1.0	1.0	0.357	redcross.bmp	n/a
126.784	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
132.835	1.8	no_response	n/a	1.0	n/a	c	BL
134.64	1.8	no_response	n/a	1.0	n/a	l	TR
136.446	2.0	2-back	0.0	1.0	0.71	v	BR
138.452	2.0	2-back	1.0	1.0	0.53	p	TR
140.458	2.0	2-back	0.0	1.0	0.419	r	TL
142.465	2.0	2-back	0.0	1.0	0.656	t	BR
144.471	2.0	2-back	1.0	1.0	0.511	n	TL
146.477	2.0	2-back	0.0	1.0	0.653	s	TR
148.483	2.0	2-back	0.0	1.0	0.596	f	BL
150.49	2.0	2-back	1.0	1.0	0.573	x	TR
152.496	2.0	2-back	0.0	1.0	0.577	v	BR
154.502	2.0	2-back	0.0	0.0	0.942	p	BL
156.508	2.0	2-back	1.0	1.0	0.856	f	BR
158.515	2.0	2-back	0.0	1.0	0.655	n	TL
160.521	2.0	2-back	0.0	1.0	0.712	x	TR
162.527	2.0	2-back	1.0	1.0	0.438	t	TL
164.533	2.0	2-back	0.0	1.0	0.467	s	BL
166.54	2.0	2-back	0.0	1.0	0.555	l	TR
168.546	2.0	2-back	1.0	1.0	0.686	f	BL
170.552	2.0	2-back	1.0	1.0	1.033	c	TR
172.559	2.0	2-back	0.0	1.0	0.518	r	TL
174.565	2.0	2-back	1.0	1.0	0.429	g	TR
176.571	2.0	2-back	0.0	1.0	0.516	s	BL
178.577	2.0	2-back	0.0	1.0	0.666	r	BR
180.584	2.0	2-back	1.0	1.0	0.405	v	BL
182.59	2.0	2-back	0.0	0.0	0.565	p	BL
184.596	2.0	2-back	0.0	1.0	0.719	t	TL
186.602	2.0	2-back	1.0	0.0	0.832	x	BL
188.609	2.0	2-back	0.0	1.0	0.943	z	BR
190.615	2.0	2-back	0.0	1.0	1.091	t	TR
192.621	2.0	2-back	0.0	1.0	0.691	g	TL
194.627	2.0	2-back	1.0	1.0	0.937	c	TR
196.634	2.0	2-back	0.0	1.0	0.437	p	BL
198.64	2.0	2-back	0.0	1.0	0.481	s	BR
200.646	2.0	2-back	0.0	1.0	0.517	v	TL
202.652	2.0	2-back	1.0	1.0	0.623	n	BR
204.659	2.0	2-back	0.0	1.0	0.568	c	BL
206.665	2.0	2-back	0.0	1.0	0.48	l	TL
208.671	2.0	2-back	0.0	1.0	0.615	x	BR
210.677	2.0	2-back	1.0	0.0	0.995	z	TL
212.684	2.0	2-back	0.0	1.0	0.861	g	TR
214.69	2.0	2-back	0.0	1.0	0.811	f	BR
216.696	2.0	2-back	0.0	1.0	0.722	z	TL
218.702	2.0	2-back	1.0	1.0	0.553	l	BR
220.709	2.0	2-back	0.0	1.0	0.57	r	TR
222.715	2.0	2-back	1.0	1.0	0.552	z	BR
224.721	2.0	2-back	0.0	1.0	0.503	n	BL
226.727	2.0	2-back	1.0	1.0	0.503	g	BR
232.765	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
234.821	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
236.878	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
238.934	2.0	baseline	1.0	1.0	0.448	redcross.bmp	n/a
240.99	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
243.047	2.0	baseline	1.0	1.0	0.481	redcross.bmp	n/a
245.103	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
247.16	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
249.216	2.0	baseline	1.0	1.0	0.411	redcross.bmp	n/a
251.272	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
253.329	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
255.385	2.0	baseline	1.0	1.0	0.679	redcross.bmp	n/a
