onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.027	1.8	no_response	n/a	1.0	n/a	z	TR
5.827	1.8	no_response	n/a	1.0	n/a	n	BL
7.627	2.0	2-back	0.0	1.0	1.099	g	BL
9.64	2.0	2-back	0.0	1.0	1.086	p	TR
11.653	2.0	2-back	1.0	0.0	0.991	g	TL
13.667	2.0	2-back	0.0	1.0	0.821	s	TL
15.68	2.0	2-back	0.0	1.0	0.663	f	BL
17.693	2.0	2-back	1.0	0.0	0.768	s	TR
19.707	2.0	2-back	1.0	1.0	0.621	f	TR
21.72	2.0	2-back	0.0	1.0	0.573	c	TL
23.733	2.0	2-back	0.0	1.0	0.609	x	BR
25.747	2.0	2-back	1.0	1.0	0.743	c	BL
27.76	2.0	2-back	0.0	1.0	0.631	l	TL
29.773	2.0	2-back	0.0	1.0	0.822	v	TL
31.787	2.0	2-back	0.0	1.0	0.683	p	TR
33.8	2.0	2-back	1.0	0.0	0.658	v	BR
35.813	2.0	2-back	0.0	1.0	0.799	c	TL
37.827	2.0	2-back	0.0	0.0	0.77	s	TL
39.84	2.0	2-back	0.0	1.0	0.473	t	BL
41.853	2.0	2-back	0.0	1.0	0.639	x	BR
43.867	2.0	2-back	1.0	0.0	1.141	t	TL
45.88	2.0	2-back	0.0	1.0	0.934	r	BL
47.893	2.0	2-back	0.0	1.0	0.862	n	BR
49.907	2.0	2-back	1.0	1.0	0.96	r	BR
51.92	2.0	2-back	0.0	1.0	0.897	l	TR
53.933	2.0	2-back	0.0	1.0	0.898	v	BL
55.947	2.0	2-back	1.0	1.0	1.01	l	BR
57.96	2.0	2-back	1.0	0.0	0.596	v	TR
59.973	2.0	2-back	0.0	1.0	0.682	s	BL
61.986	2.0	2-back	0.0	0.0	0.726	t	BR
64.0	2.0	2-back	0.0	1.0	0.512	c	BR
66.013	2.0	2-back	1.0	0.0	0.611	t	TR
68.026	2.0	2-back	0.0	1.0	0.641	n	TL
70.04	2.0	2-back	0.0	1.0	0.755	l	BR
72.053	2.0	2-back	1.0	1.0	0.617	n	TR
74.066	2.0	2-back	0.0	1.0	0.636	p	TL
76.08	2.0	2-back	0.0	1.0	0.611	x	BL
78.093	2.0	2-back	1.0	1.0	0.67	p	TR
80.106	2.0	2-back	0.0	1.0	0.742	f	BR
82.12	2.0	2-back	0.0	1.0	0.588	z	TL
84.133	2.0	2-back	1.0	1.0	0.607	f	TR
86.146	2.0	2-back	0.0	1.0	0.455	r	BL
88.16	2.0	2-back	0.0	1.0	0.556	x	BR
90.173	2.0	2-back	1.0	0.0	0.636	r	TR
92.186	2.0	2-back	0.0	1.0	0.634	g	BL
94.2	2.0	2-back	0.0	1.0	0.577	z	BL
96.213	2.0	2-back	1.0	1.0	0.559	g	TL
98.226	2.0	2-back	1.0	0.0	0.417	z	BR
104.28	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
106.32	2.0	baseline	1.0	1.0	0.797	redcross.bmp	n/a
108.359	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
110.399	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
112.439	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
114.479	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
116.519	2.0	baseline	1.0	1.0	0.419	redcross.bmp	n/a
118.559	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
120.599	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
122.639	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
124.679	2.0	baseline	1.0	1.0	0.436	redcross.bmp	n/a
126.719	2.0	baseline	1.0	1.0	0.985	redcross.bmp	n/a
132.759	1.8	no_response	n/a	1.0	n/a	l	TR
134.559	2.0	1-back	1.0	1.0	0.881	l	BL
136.573	2.0	1-back	0.0	1.0	0.643	s	TR
138.586	2.0	1-back	0.0	1.0	0.512	z	BL
140.599	2.0	1-back	0.0	1.0	0.779	t	TL
142.613	2.0	1-back	0.0	1.0	0.848	x	BR
144.626	2.0	1-back	1.0	1.0	0.482	x	TL
146.639	2.0	1-back	0.0	1.0	0.657	n	BL
148.653	2.0	1-back	0.0	1.0	0.744	s	TR
150.666	2.0	1-back	0.0	1.0	0.87	l	BR
152.679	2.0	1-back	1.0	1.0	0.787	l	TL
154.693	2.0	1-back	0.0	1.0	0.795	g	BR
156.706	2.0	1-back	1.0	1.0	0.912	g	TR
158.719	2.0	1-back	0.0	1.0	0.702	r	TL
160.733	2.0	1-back	1.0	1.0	0.877	r	TR
162.746	2.0	1-back	0.0	1.0	0.885	x	BL
164.759	2.0	1-back	0.0	1.0	0.767	p	TR
166.772	2.0	1-back	1.0	1.0	0.709	p	TL
168.786	2.0	1-back	0.0	1.0	0.751	c	TR
170.799	2.0	1-back	0.0	1.0	0.775	r	BL
172.812	2.0	1-back	0.0	1.0	0.81	f	TR
174.826	2.0	1-back	1.0	1.0	0.88	f	BR
176.839	2.0	1-back	1.0	1.0	0.783	f	BL
178.852	2.0	1-back	0.0	1.0	0.559	c	TL
180.866	2.0	1-back	0.0	1.0	0.632	z	BL
182.879	2.0	1-back	1.0	1.0	0.684	z	BR
184.892	2.0	1-back	0.0	1.0	0.64	v	BL
186.906	2.0	1-back	0.0	1.0	0.684	p	TL
188.919	2.0	1-back	1.0	1.0	0.719	p	TR
190.932	2.0	1-back	0.0	1.0	0.515	n	BR
192.946	2.0	1-back	0.0	1.0	0.716	s	BL
194.959	2.0	1-back	1.0	1.0	0.692	s	TL
196.972	2.0	1-back	0.0	1.0	0.694	z	TR
198.986	2.0	1-back	0.0	1.0	0.685	v	BL
200.999	2.0	1-back	0.0	1.0	0.853	t	BR
203.012	2.0	1-back	1.0	1.0	0.691	t	TL
205.026	2.0	1-back	1.0	1.0	0.681	t	BR
207.039	2.0	1-back	0.0	1.0	0.752	g	TL
209.052	2.0	1-back	0.0	1.0	0.531	x	BR
211.066	2.0	1-back	0.0	1.0	0.692	g	BL
213.079	2.0	1-back	0.0	1.0	0.683	c	TL
215.092	2.0	1-back	1.0	1.0	0.623	c	TR
217.106	2.0	1-back	0.0	1.0	0.575	v	BR
219.119	2.0	1-back	1.0	0.0	0.709	v	TL
221.132	2.0	1-back	0.0	1.0	0.533	f	TR
223.145	2.0	1-back	0.0	1.0	0.899	r	BR
225.159	2.0	1-back	0.0	1.0	0.641	n	BL
227.172	2.0	1-back	1.0	0.0	0.564	n	BR
233.225	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
235.265	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
237.305	2.0	baseline	1.0	1.0	0.462	redcross.bmp	n/a
239.345	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
241.385	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
243.425	2.0	baseline	1.0	1.0	0.405	redcross.bmp	n/a
245.465	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
247.505	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
249.545	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
251.585	2.0	baseline	1.0	1.0	0.389	redcross.bmp	n/a
253.625	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
255.665	2.0	baseline	1.0	1.0	0.818	redcross.bmp	n/a
