onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.026	1.8	no_response	n/a	1.0	n/a	l	TR
5.825	2.0	1-back	1.0	1.0	0.74	l	BL
7.841	2.0	1-back	0.0	1.0	0.752	s	TR
9.857	2.0	1-back	0.0	1.0	0.665	z	BL
11.872	2.0	1-back	0.0	1.0	0.641	t	TL
13.888	2.0	1-back	0.0	1.0	0.613	x	BR
15.904	2.0	1-back	1.0	1.0	0.835	x	TL
17.919	2.0	1-back	0.0	1.0	0.595	n	BL
19.935	2.0	1-back	0.0	1.0	0.754	s	TR
21.951	2.0	1-back	0.0	1.0	0.701	l	BR
23.967	2.0	1-back	1.0	1.0	0.567	l	TL
25.982	2.0	1-back	0.0	1.0	0.515	g	BR
27.998	2.0	1-back	1.0	1.0	0.69	g	TR
30.014	2.0	1-back	0.0	1.0	0.643	r	TL
32.03	2.0	1-back	1.0	1.0	0.732	r	TR
34.045	2.0	1-back	0.0	1.0	0.899	x	BL
36.061	2.0	1-back	0.0	1.0	0.855	p	TR
38.077	2.0	1-back	1.0	1.0	0.626	p	TL
40.092	2.0	1-back	0.0	1.0	0.653	c	TR
42.108	2.0	1-back	0.0	1.0	0.616	r	BL
44.124	2.0	1-back	0.0	1.0	0.847	f	TR
46.14	2.0	1-back	1.0	1.0	0.722	f	BR
48.155	2.0	1-back	1.0	1.0	0.762	f	BL
50.171	2.0	1-back	0.0	1.0	0.792	c	TL
52.187	2.0	1-back	0.0	1.0	0.832	z	BL
54.203	2.0	1-back	1.0	1.0	0.625	z	BR
56.218	2.0	1-back	0.0	1.0	0.552	v	BL
58.234	2.0	1-back	0.0	1.0	0.676	p	TL
60.25	2.0	1-back	1.0	1.0	0.63	p	TR
62.265	2.0	1-back	0.0	1.0	0.6	n	BR
64.281	2.0	1-back	0.0	1.0	0.705	s	BL
66.297	2.0	1-back	1.0	1.0	0.885	s	TL
68.313	2.0	1-back	0.0	1.0	0.839	z	TR
70.328	2.0	1-back	0.0	1.0	0.821	v	BL
72.344	2.0	1-back	0.0	1.0	0.807	t	BR
74.36	2.0	1-back	1.0	1.0	0.732	t	TL
76.376	2.0	1-back	1.0	1.0	0.799	t	BR
78.391	2.0	1-back	0.0	1.0	0.839	g	TL
80.407	2.0	1-back	0.0	1.0	0.924	x	BR
82.423	2.0	1-back	0.0	1.0	0.849	g	BL
84.438	2.0	1-back	0.0	1.0	0.768	c	TL
86.454	2.0	1-back	1.0	1.0	0.72	c	TR
88.47	2.0	1-back	0.0	1.0	0.487	v	BR
90.486	2.0	1-back	1.0	1.0	0.863	v	TL
92.501	2.0	1-back	0.0	1.0	0.638	f	TR
94.517	2.0	1-back	0.0	1.0	0.726	r	BR
96.533	2.0	1-back	0.0	1.0	0.67	n	BL
98.548	2.0	1-back	1.0	1.0	0.69	n	BR
104.612	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
106.661	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
108.71	2.0	baseline	1.0	1.0	0.348	redcross.bmp	n/a
110.759	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
112.808	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
114.857	2.0	baseline	1.0	1.0	0.319	redcross.bmp	n/a
116.906	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
118.955	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
121.004	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
123.053	2.0	baseline	1.0	1.0	0.394	redcross.bmp	n/a
125.102	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
127.152	2.0	baseline	1.0	1.0	0.436	redcross.bmp	n/a
133.199	1.8	no_response	n/a	1.0	n/a	z	TR
134.998	1.8	no_response	n/a	1.0	n/a	n	BL
136.797	2.0	2-back	0.0	1.0	1.029	g	BL
138.813	2.0	2-back	0.0	1.0	0.922	p	TR
140.829	2.0	2-back	1.0	1.0	0.869	g	TL
142.844	2.0	2-back	0.0	1.0	0.655	s	TL
144.86	2.0	2-back	0.0	1.0	0.654	f	BL
146.876	2.0	2-back	1.0	1.0	0.588	s	TR
148.892	2.0	2-back	1.0	1.0	0.789	f	TR
150.907	2.0	2-back	0.0	1.0	0.721	c	TL
152.923	2.0	2-back	0.0	1.0	0.847	x	BR
154.939	2.0	2-back	1.0	1.0	0.697	c	BL
156.955	2.0	2-back	0.0	1.0	0.639	l	TL
158.97	2.0	2-back	0.0	1.0	0.802	v	TL
160.986	2.0	2-back	0.0	1.0	0.661	p	TR
163.002	2.0	2-back	1.0	1.0	0.831	v	BR
165.017	2.0	2-back	0.0	1.0	0.617	c	TL
167.033	2.0	2-back	0.0	1.0	0.837	s	TL
169.049	2.0	2-back	0.0	1.0	0.696	t	BL
171.065	2.0	2-back	0.0	1.0	0.716	x	BR
173.08	2.0	2-back	1.0	1.0	0.739	t	TL
175.096	2.0	2-back	0.0	1.0	0.597	r	BL
177.112	2.0	2-back	0.0	1.0	0.819	n	BR
179.128	2.0	2-back	1.0	1.0	0.703	r	BR
181.143	2.0	2-back	0.0	1.0	0.658	l	TR
183.159	2.0	2-back	0.0	1.0	0.773	v	BL
185.175	2.0	2-back	1.0	1.0	0.668	l	BR
187.19	2.0	2-back	1.0	0.0	0.618	v	TR
189.206	2.0	2-back	0.0	1.0	0.75	s	BL
191.222	2.0	2-back	0.0	0.0	0.951	t	BR
193.238	2.0	2-back	0.0	1.0	0.568	c	BR
195.253	2.0	2-back	1.0	1.0	1.075	t	TR
197.269	2.0	2-back	0.0	1.0	0.724	n	TL
