onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.026	1.8	no_response	n/a	0.0	1.105	l	TR
5.825	2.0	1-back	1.0	1.0	0.916	l	BL
7.841	2.0	1-back	0.0	1.0	0.814	s	TR
9.857	2.0	1-back	0.0	1.0	0.806	z	BL
11.873	2.0	1-back	0.0	1.0	0.661	t	TL
13.888	2.0	1-back	0.0	1.0	0.72	x	BR
15.904	2.0	1-back	1.0	1.0	0.601	x	TL
17.92	2.0	1-back	0.0	1.0	0.547	n	BL
19.936	2.0	1-back	0.0	1.0	0.786	s	TR
21.951	2.0	1-back	0.0	1.0	0.506	l	BR
23.967	2.0	1-back	1.0	1.0	0.751	l	TL
25.983	2.0	1-back	0.0	1.0	0.461	g	BR
27.999	2.0	1-back	1.0	1.0	0.76	g	TR
30.014	2.0	1-back	0.0	1.0	0.568	r	TL
32.03	2.0	1-back	1.0	1.0	0.487	r	TR
34.046	2.0	1-back	0.0	1.0	0.403	x	BL
36.061	2.0	1-back	0.0	1.0	0.656	p	TR
38.077	2.0	1-back	1.0	1.0	0.617	p	TL
40.093	2.0	1-back	0.0	1.0	0.476	c	TR
42.109	2.0	1-back	0.0	1.0	0.53	r	BL
44.124	2.0	1-back	0.0	1.0	0.703	f	TR
46.14	2.0	1-back	1.0	1.0	0.648	f	BR
48.156	2.0	1-back	1.0	1.0	0.781	f	BL
50.172	2.0	1-back	0.0	1.0	0.561	c	TL
52.187	2.0	1-back	0.0	1.0	0.557	z	BL
54.203	2.0	1-back	1.0	1.0	0.697	z	BR
56.219	2.0	1-back	0.0	1.0	0.532	v	BL
58.235	2.0	1-back	0.0	1.0	0.609	p	TL
60.25	2.0	1-back	1.0	1.0	0.679	p	TR
62.266	2.0	1-back	0.0	1.0	0.559	n	BR
64.282	2.0	1-back	0.0	1.0	0.628	s	BL
66.297	2.0	1-back	1.0	1.0	0.833	s	TL
68.313	2.0	1-back	0.0	1.0	0.557	z	TR
70.329	2.0	1-back	0.0	1.0	0.726	v	BL
72.345	2.0	1-back	0.0	1.0	0.577	t	BR
74.36	2.0	1-back	1.0	0.0	0.8	t	TL
76.376	2.0	1-back	1.0	0.0	0.473	t	BR
78.392	2.0	1-back	0.0	1.0	0.658	g	TL
80.408	2.0	1-back	0.0	1.0	0.641	x	BR
82.423	2.0	1-back	0.0	1.0	0.489	g	BL
84.439	2.0	1-back	0.0	1.0	0.602	c	TL
86.455	2.0	1-back	1.0	1.0	0.517	c	TR
88.471	2.0	1-back	0.0	1.0	0.464	v	BR
90.486	2.0	1-back	1.0	1.0	0.643	v	TL
92.502	2.0	1-back	0.0	1.0	0.39	f	TR
94.518	2.0	1-back	0.0	1.0	0.757	r	BR
96.533	2.0	1-back	0.0	1.0	0.696	n	BL
98.549	2.0	1-back	1.0	1.0	0.752	n	BR
104.613	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
106.662	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
108.711	2.0	baseline	1.0	1.0	0.404	redcross.bmp	n/a
110.76	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
112.809	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
114.858	2.0	baseline	1.0	1.0	0.364	redcross.bmp	n/a
116.907	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
118.956	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
121.005	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
123.054	2.0	baseline	1.0	1.0	0.521	redcross.bmp	n/a
125.103	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
