onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.027	1.8	no_response	n/a	0.0	0.717	z	TR
5.827	1.8	no_response	n/a	0.0	0.585	n	BL
7.627	2.0	2-back	0.0	1.0	0.58	g	BL
9.64	2.0	2-back	0.0	1.0	0.541	p	TR
11.653	2.0	2-back	1.0	0.0	0.599	g	TL
13.667	2.0	2-back	0.0	1.0	0.791	s	TL
15.68	2.0	2-back	0.0	1.0	0.668	f	BL
17.693	2.0	2-back	1.0	0.0	0.835	s	TR
19.707	2.0	2-back	1.0	1.0	0.844	f	TR
21.72	2.0	2-back	0.0	1.0	0.572	c	TL
23.733	2.0	2-back	0.0	1.0	0.612	x	BR
25.747	2.0	2-back	1.0	1.0	0.654	c	BL
27.76	2.0	2-back	0.0	1.0	0.519	l	TL
29.773	2.0	2-back	0.0	1.0	0.725	v	TL
31.787	2.0	2-back	0.0	1.0	1.089	p	TR
33.8	2.0	2-back	1.0	1.0	0.908	v	BR
35.813	2.0	2-back	0.0	1.0	0.689	c	TL
37.827	2.0	2-back	0.0	1.0	1.024	s	TL
39.84	2.0	2-back	0.0	1.0	0.768	t	BL
41.853	2.0	2-back	0.0	0.0	0.697	x	BR
43.867	2.0	2-back	1.0	0.0	0.496	t	TL
45.88	2.0	2-back	0.0	0.0	0.497	r	BL
47.893	2.0	2-back	0.0	1.0	0.33	n	BR
49.907	2.0	2-back	1.0	0.0	0.503	r	BR
51.92	2.0	2-back	0.0	1.0	0.52	l	TR
53.933	2.0	2-back	0.0	0.0	0.493	v	BL
55.947	2.0	2-back	1.0	0.0	0.359	l	BR
57.96	2.0	2-back	1.0	0.0	0.746	v	TR
59.973	2.0	2-back	0.0	0.0	0.412	s	BL
61.987	2.0	2-back	0.0	1.0	0.355	t	BR
64.0	2.0	2-back	0.0	0.0	0.637	c	BR
66.013	2.0	2-back	1.0	0.0	0.552	t	TR
68.026	2.0	2-back	0.0	1.0	0.546	n	TL
70.04	2.0	2-back	0.0	1.0	0.683	l	BR
72.053	2.0	2-back	1.0	0.0	0.551	n	TR
74.066	2.0	2-back	0.0	1.0	0.401	p	TL
76.08	2.0	2-back	0.0	0.0	0.455	x	BL
78.093	2.0	2-back	1.0	0.0	0.375	p	TR
80.106	2.0	2-back	0.0	0.0	0.678	f	BR
82.12	2.0	2-back	0.0	1.0	0.421	z	TL
84.133	2.0	2-back	1.0	0.0	0.346	f	TR
86.146	2.0	2-back	0.0	1.0	0.417	r	BL
88.16	2.0	2-back	0.0	1.0	0.194	x	BR
90.173	2.0	2-back	1.0	0.0	0.443	r	TR
92.186	2.0	2-back	0.0	1.0	0.408	g	BL
94.2	2.0	2-back	0.0	1.0	0.454	z	BL
96.213	2.0	2-back	1.0	0.0	0.455	g	TL
98.226	2.0	2-back	1.0	0.0	0.344	z	BR
104.28	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
106.32	2.0	baseline	1.0	1.0	0.494	redcross.bmp	n/a
108.36	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
110.4	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
112.44	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
114.48	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
116.519	2.0	baseline	1.0	1.0	0.563	redcross.bmp	n/a
118.56	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
120.599	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
122.639	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
124.679	2.0	baseline	1.0	1.0	0.572	redcross.bmp	n/a
126.719	2.0	baseline	1.0	1.0	0.657	redcross.bmp	n/a
132.759	1.8	no_response	n/a	0.0	1.106	l	TR
134.559	2.0	1-back	1.0	1.0	0.714	l	BL
136.573	2.0	1-back	0.0	1.0	0.504	s	TR
138.586	2.0	1-back	0.0	1.0	0.546	z	BL
140.599	2.0	1-back	0.0	1.0	0.514	t	TL
142.613	2.0	1-back	0.0	1.0	0.475	x	BR
144.626	2.0	1-back	1.0	1.0	0.739	x	TL
146.639	2.0	1-back	0.0	1.0	0.633	n	BL
148.653	2.0	1-back	0.0	1.0	0.605	s	TR
150.666	2.0	1-back	0.0	1.0	0.631	l	BR
152.679	2.0	1-back	1.0	1.0	0.506	l	TL
154.693	2.0	1-back	0.0	1.0	0.353	g	BR
156.706	2.0	1-back	1.0	1.0	0.771	g	TR
