onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.026	1.8	no_response	n/a	1.0	n/a	z	TR
5.825	1.8	no_response	n/a	0.0	0.735	n	BL
7.624	2.0	2-back	0.0	1.0	0.358	g	BL
9.64	2.0	2-back	0.0	0.0	n/a	p	TR
11.655	2.0	2-back	1.0	1.0	0.68	g	TL
13.671	2.0	2-back	0.0	0.0	0.599	s	TL
15.687	2.0	2-back	0.0	1.0	0.654	f	BL
17.703	2.0	2-back	1.0	0.0	1.013	s	TR
19.718	2.0	2-back	1.0	1.0	0.773	f	TR
21.734	2.0	2-back	0.0	1.0	0.625	c	TL
23.75	2.0	2-back	0.0	1.0	0.839	x	BR
25.766	2.0	2-back	1.0	1.0	0.855	c	BL
27.781	2.0	2-back	0.0	1.0	0.695	l	TL
29.797	2.0	2-back	0.0	1.0	0.769	v	TL
31.813	2.0	2-back	0.0	1.0	1.113	p	TR
33.828	2.0	2-back	1.0	1.0	0.998	v	BR
35.844	2.0	2-back	0.0	1.0	0.872	c	TL
37.86	2.0	2-back	0.0	1.0	0.672	s	TL
39.876	2.0	2-back	0.0	1.0	0.776	t	BL
41.891	2.0	2-back	0.0	1.0	0.679	x	BR
43.907	2.0	2-back	1.0	1.0	0.604	t	TL
45.923	2.0	2-back	0.0	1.0	0.476	r	BL
47.938	2.0	2-back	0.0	1.0	0.403	n	BR
49.954	2.0	2-back	1.0	0.0	0.753	r	BR
51.97	2.0	2-back	0.0	1.0	0.84	l	TR
53.986	2.0	2-back	0.0	1.0	0.593	v	BL
56.001	2.0	2-back	1.0	1.0	0.676	l	BR
58.017	2.0	2-back	1.0	0.0	0.802	v	TR
60.033	2.0	2-back	0.0	1.0	0.72	s	BL
62.049	2.0	2-back	0.0	1.0	1.144	t	BR
64.064	2.0	2-back	0.0	1.0	0.688	c	BR
66.08	2.0	2-back	1.0	0.0	0.581	t	TR
68.096	2.0	2-back	0.0	1.0	0.548	n	TL
70.111	2.0	2-back	0.0	1.0	0.647	l	BR
72.127	2.0	2-back	1.0	0.0	0.865	n	TR
74.143	2.0	2-back	0.0	1.0	0.907	p	TL
76.159	2.0	2-back	0.0	1.0	0.614	x	BL
78.174	2.0	2-back	1.0	0.0	0.469	p	TR
80.19	2.0	2-back	0.0	1.0	0.58	f	BR
82.206	2.0	2-back	0.0	0.0	n/a	z	TL
84.222	2.0	2-back	1.0	0.0	n/a	f	TR
86.237	2.0	2-back	0.0	0.0	n/a	r	BL
88.253	2.0	2-back	0.0	0.0	0.884	x	BR
90.269	2.0	2-back	1.0	0.0	0.798	r	TR
92.284	2.0	2-back	0.0	1.0	0.723	g	BL
94.3	2.0	2-back	0.0	1.0	0.742	z	BL
96.316	2.0	2-back	1.0	1.0	0.815	g	TL
98.332	2.0	2-back	1.0	0.0	n/a	z	BR
104.395	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
106.444	2.0	baseline	1.0	1.0	0.592	redcross.bmp	n/a
108.493	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
110.542	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
112.591	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
114.64	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
116.689	2.0	baseline	1.0	1.0	0.296	redcross.bmp	n/a
118.738	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
120.788	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
122.837	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
124.886	2.0	baseline	1.0	1.0	0.572	redcross.bmp	n/a
126.935	2.0	baseline	1.0	1.0	0.443	redcross.bmp	n/a
132.982	1.8	no_response	n/a	1.0	n/a	l	TR
134.781	2.0	1-back	1.0	1.0	0.539	l	BL
136.797	2.0	1-back	0.0	0.0	1.165	s	TR
138.813	2.0	1-back	0.0	0.0	n/a	z	BL
140.828	2.0	1-back	0.0	1.0	0.65	t	TL
142.844	2.0	1-back	0.0	1.0	0.513	x	BR
144.86	2.0	1-back	1.0	1.0	0.406	x	TL
146.876	2.0	1-back	0.0	0.0	n/a	n	BL
148.891	2.0	1-back	0.0	1.0	0.476	s	TR
150.907	2.0	1-back	0.0	1.0	0.605	l	BR
152.923	2.0	1-back	1.0	1.0	0.686	l	TL
154.939	2.0	1-back	0.0	1.0	0.551	g	BR
156.954	2.0	1-back	1.0	0.0	0.519	g	TR
158.97	2.0	1-back	0.0	1.0	0.906	r	TL
160.986	2.0	1-back	1.0	1.0	0.619	r	TR
163.001	2.0	1-back	0.0	1.0	0.7	x	BL
165.017	2.0	1-back	0.0	1.0	0.565	p	TR
167.033	2.0	1-back	1.0	1.0	0.536	p	TL
169.049	2.0	1-back	0.0	1.0	0.5	c	TR
171.064	2.0	1-back	0.0	1.0	0.786	r	BL
173.08	2.0	1-back	0.0	0.0	0.743	f	TR
175.096	2.0	1-back	1.0	1.0	0.774	f	BR
177.112	2.0	1-back	1.0	1.0	0.616	f	BL
179.127	2.0	1-back	0.0	0.0	n/a	c	TL
181.143	2.0	1-back	0.0	1.0	0.617	z	BL
183.159	2.0	1-back	1.0	0.0	0.921	z	BR
185.174	2.0	1-back	0.0	1.0	0.634	v	BL
187.19	2.0	1-back	0.0	1.0	0.804	p	TL
189.206	2.0	1-back	1.0	1.0	0.755	p	TR
191.222	2.0	1-back	0.0	1.0	1.027	n	BR
193.237	2.0	1-back	0.0	1.0	0.694	s	BL
195.253	2.0	1-back	1.0	0.0	0.533	s	TL
197.269	2.0	1-back	0.0	1.0	0.555	z	TR
199.284	2.0	1-back	0.0	1.0	0.751	v	BL
