onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.033	1.8	no_response	n/a	1.0	n/a	v	BL
5.833	1.8	no_response	n/a	0.0	0.601	c	BR
7.633	2.0	2-back	1.0	1.0	0.593	g	BL
9.633	2.0	2-back	0.0	1.0	0.699	p	TR
11.633	2.0	2-back	0.0	1.0	0.642	n	TL
13.633	2.0	2-back	1.0	1.0	0.918	x	TR
15.633	2.0	2-back	0.0	1.0	0.626	p	BL
17.633	2.0	2-back	0.0	1.0	0.766	c	TL
19.633	2.0	2-back	0.0	0.0	0.73	l	TL
21.633	2.0	2-back	0.0	1.0	0.802	v	TR
23.633	2.0	2-back	1.0	1.0	0.608	x	TL
25.633	2.0	2-back	1.0	0.0	0.382	g	TR
27.633	2.0	2-back	0.0	1.0	0.512	t	BR
29.633	2.0	2-back	0.0	0.0	0.257	z	BL
31.633	2.0	2-back	1.0	0.0	0.205	n	BR
33.633	2.0	2-back	0.0	1.0	0.32	f	TR
35.633	2.0	2-back	0.0	0.0	0.559	x	TL
37.633	2.0	2-back	0.0	0.0	0.643	n	BL
39.633	2.0	2-back	1.0	0.0	0.255	t	TL
41.632	2.0	2-back	0.0	1.0	0.292	l	BR
43.632	2.0	2-back	0.0	0.0	0.519	r	BL
45.632	2.0	2-back	1.0	0.0	0.222	f	BR
47.632	2.0	2-back	0.0	1.0	0.317	s	BR
49.632	2.0	2-back	0.0	0.0	0.363	v	TL
51.632	2.0	2-back	0.0	0.0	0.439	n	TR
53.632	2.0	2-back	1.0	1.0	0.365	p	TL
55.632	2.0	2-back	0.0	1.0	0.305	s	BL
57.632	2.0	2-back	0.0	1.0	0.57	g	BR
59.632	2.0	2-back	1.0	1.0	0.133	f	BL
61.632	2.0	2-back	0.0	1.0	0.357	r	TR
63.632	2.0	2-back	0.0	0.0	0.409	s	TL
65.632	2.0	2-back	0.0	1.0	0.505	z	BL
67.632	2.0	2-back	1.0	0.0	0.51	c	TL
69.632	2.0	2-back	0.0	0.0	0.501	r	BR
71.632	2.0	2-back	0.0	1.0	0.179	v	TR
73.632	2.0	2-back	1.0	0.0	0.351	l	BR
75.632	2.0	2-back	1.0	0.0	0.212	c	TR
77.632	2.0	2-back	0.0	0.0	0.279	s	BL
79.632	2.0	2-back	0.0	1.0	0.171	t	TL
81.632	2.0	2-back	0.0	1.0	0.326	r	TR
83.632	2.0	2-back	0.0	0.0	0.339	z	BL
85.632	2.0	2-back	1.0	0.0	0.241	l	TR
87.632	2.0	2-back	1.0	0.0	0.301	x	BL
89.632	2.0	2-back	0.0	0.0	0.372	f	BR
91.632	2.0	2-back	0.0	1.0	0.436	p	TR
93.632	2.0	2-back	1.0	0.0	0.388	g	BR
95.632	2.0	2-back	0.0	1.0	0.277	t	BL
97.632	2.0	2-back	1.0	0.0	0.396	z	BR
103.682	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
105.732	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
107.782	2.0	baseline	1.0	1.0	0.367	redcross.bmp	n/a
109.832	2.0	baseline	1.0	1.0	0.395	redcross.bmp	n/a
111.882	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
113.931	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
115.981	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
118.031	2.0	baseline	1.0	1.0	0.364	redcross.bmp	n/a
120.081	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
122.131	2.0	baseline	1.0	1.0	0.409	redcross.bmp	n/a
124.181	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
126.231	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
132.281	1.8	no_response	n/a	1.0	n/a	l	TR
134.081	2.0	1-back	1.0	1.0	0.523	x	TR
136.081	2.0	1-back	0.0	1.0	0.501	l	BL
138.081	2.0	1-back	1.0	1.0	0.466	s	BL
140.081	2.0	1-back	0.0	1.0	0.485	g	TL
142.081	2.0	1-back	0.0	1.0	0.51	r	BR
